"","Year","SA3.Name","variable","value","fit","residuals","ape"
"211252",2011,"Queanbeyan","f60.64",1394,1237.3313416228,-156.668658377204,11.2387846755527
"211253",2011,"Snowy Mountains","f60.64",610,588.769740910571,-21.230259089429,3.48037034252934
"211254",2011,"South Coast","f60.64",3088,2501.76689895,-586.233101050002,18.984232546956
"211255",2011,"Gosford","f60.64",5376,4285.12306369224,-1090.87693630776,20.2916096783438
"211256",2011,"Wyong","f60.64",4664,3965.58952592794,-698.410474072056,14.9744955847353
"211257",2011,"Bathurst","f60.64",1268,1103.23569900676,-164.76430099324,12.9940300467855
"211258",2011,"Lachlan Valley","f60.64",1782,1563.86029516368,-218.139704836318,12.24128534435
"211259",2011,"Lithgow - Mudgee","f60.64",1499,1470.59737035331,-28.4026296466914,1.89477182432898
"211260",2011,"Orange","f60.64",1629,1360.1646306913,-268.835369308704,16.5030920385944
"211261",2011,"Clarence Valley","f60.64",1852,1678.514025955,-173.485974045003,9.36749319897426
"211262",2011,"Coffs Harbour","f60.64",2853,2416.53667081311,-436.463329186894,15.2983992003818
"211263",2011,"Bourke - Cobar - Coonamble","f60.64",668,619.020832932154,-48.9791670678459,7.33221063889908
"211264",2011,"Broken Hill and Far West","f60.64",702,613.7999968754,-88.2000031246,12.5641030092023
"211265",2011,"Dubbo","f60.64",1972,1781.10166433406,-190.898335665944,9.68044298508846
"211266",2011,"Lower Hunter","f60.64",2424,1846.33923651353,-577.660763486474,23.8308895827753
"211267",2011,"Maitland","f60.64",1792,1316.21873555335,-475.781264446648,26.5502937749246
"211268",2011,"Port Stephens","f60.64",2554,2359.00395870942,-194.99604129058,7.63492722359357
"211269",2011,"Upper Hunter","f60.64",750,751.274396519132,1.27439651913244,0.169919535884325
"211270",2011,"Dapto - Port Kembla","f60.64",2121,1865.95956693801,-255.040433061987,12.0245371552092
"211271",2011,"Kiama - Shellharbour","f60.64",2438,2288.06219377631,-149.937806223689,6.15003306906025
"211272",2011,"Wollongong","f60.64",3324,2803.40242789045,-520.59757210955,15.6617801477
"211273",2011,"Great Lakes","f60.64",1309,1074.0611870491,-234.938812950899,17.9479612643926
"211274",2011,"Kempsey - Nambucca","f60.64",1812,1477.55320529042,-334.44679470958,18.4573286263565
"211275",2011,"Port Macquarie","f60.64",2793,2655.72536631214,-137.274633687859,4.91495287102968
"211276",2011,"Taree - Gloucester","f60.64",2073,1879.77802518653,-193.221974813471,9.32088638752875
"211277",2011,"Albury","f60.64",1699,1370.5347465139,-328.465253486104,19.3328577684581
"211278",2011,"Lower Murray","f60.64",394,326.11976052457,-67.88023947543,17.2284871765051
"211279",2011,"Upper Murray exc. Albury","f60.64",1504,1323.39446651758,-180.605533482423,12.0083466411185
"211280",2011,"Armidale","f60.64",1102,923.578068042344,-178.421931957656,16.190737927192
"211281",2011,"Inverell - Tenterfield","f60.64",1377,1150.17059883033,-226.829401169666,16.4727233964899
"211282",2011,"Moree - Narrabri","f60.64",716,607.909214527458,-108.090785472542,15.0964784179528
"211283",2011,"Tamworth - Gunnedah","f60.64",2403,2252.0530324161,-150.946967583895,6.28160497644176
"211284",2011,"Lake Macquarie - East","f60.64",3906,3358.68903768113,-547.310962318869,14.0120574070371
"211285",2011,"Lake Macquarie - West","f60.64",2366,1958.38635614004,-407.613643859963,17.2279646601844
"211286",2011,"Newcastle","f60.64",4248,3643.9764864542,-604.023513545799,14.2190092642608
"211287",2011,"Richmond Valley - Coastal","f60.64",2606,1921.98314355007,-684.016856449927,26.2477688584009
"211288",2011,"Richmond Valley - Hinterland","f60.64",2205,1666.47169018373,-538.528309816269,24.4230525993773
"211289",2011,"Tweed Valley","f60.64",2953,2745.1108954072,-207.889104592796,7.03992904140861
"211290",2011,"Griffith - Murrumbidgee (West)","f60.64",1197,1058.38838555718,-138.611614442819,11.5799176643959
"211291",2011,"Tumut - Tumbarumba","f60.64",473,407.910094617177,-65.0899053828231,13.7610793621191
"211292",2011,"Wagga Wagga","f60.64",2514,2154.50212778679,-359.497872213208,14.2998358080035
"211293",2011,"Shoalhaven","f60.64",3714,3410.68737549163,-303.312624508372,8.16673733194325
"211294",2011,"Southern Highlands","f60.64",1858,1701.94738823589,-156.052611764108,8.39895649968291
"211295",2011,"Baulkham Hills","f60.64",4237,3509.00470968226,-727.995290317743,17.1818572177895
"211296",2011,"Dural - Wisemans Ferry","f60.64",911,850.235885177275,-60.7641148227251,6.67004553487652
"211297",2011,"Hawkesbury","f60.64",730,633.288739048135,-96.7112609518655,13.2481179386117
"211298",2011,"Rouse Hill - McGraths Hill","f60.64",656,530.014623247057,-125.985376752943,19.2050879196559
"211299",2011,"Blacktown","f60.64",3301,2486.52524153654,-814.474758463461,24.6735764454244
"211300",2011,"Blacktown - North","f60.64",1426,1046.39946468196,-379.600535318042,26.619953388362
"211301",2011,"Mount Druitt","f60.64",2365,2141.49383947756,-223.506160522445,9.45057761194269
"211302",2011,"Botany","f60.64",1007,987.424365786634,-19.5756342133656,1.94395573121803
"211303",2011,"Marrickville - Sydenham - Petersham","f60.64",1124,943.929356737562,-180.070643262438,16.0205198632063
"211304",2011,"Sydney Inner City","f60.64",3163,2721.88771755899,-441.112282441006,13.9460095618402
"211305",2011,"Eastern Suburbs - North","f60.64",3478,2946.41375059809,-531.586249401907,15.284250989129
"211306",2011,"Eastern Suburbs - South","f60.64",3158,2645.96025488755,-512.039745112453,16.214051460179
"211307",2011,"Bankstown","f60.64",4051,3110.37573732889,-940.62426267111,23.2195572123207
"211308",2011,"Canterbury","f60.64",2848,2605.10151162078,-242.898488379215,8.52873905825897
"211309",2011,"Hurstville","f60.64",3202,2640.03053919385,-561.969460806154,17.5505765398549
"211310",2011,"Kogarah - Rockdale","f60.64",3350,2796.04591538577,-553.954084614228,16.5359428243053
"211311",2011,"Canada Bay","f60.64",2145,1594.13540755613,-550.864592443866,25.681332981066
"211312",2011,"Leichhardt","f60.64",1518,1101.28524159673,-416.714758403272,27.451565112205
"211313",2011,"Strathfield - Burwood - Ashfield","f60.64",3287,2698.69945423661,-588.300545763394,17.8977957335988
"211314",2011,"Chatswood - Lane Cove","f60.64",2770,2109.85465143233,-660.145348567668,23.8319620421541
"211315",2011,"Hornsby","f60.64",2170,1753.1035535411,-416.896446458896,19.2118178091657
"211316",2011,"Ku-ring-gai","f60.64",3406,2922.03541657281,-483.964583427194,14.2091774347385
"211317",2011,"North Sydney - Mosman","f60.64",2947,2461.42385789385,-485.576142106151,16.4769644420139
"211318",2011,"Manly","f60.64",1056,948.654927063083,-107.345072936917,10.1652531190262
"211319",2011,"Pittwater","f60.64",1988,1664.83983467085,-323.160165329148,16.2555415155507
"211320",2011,"Warringah","f60.64",3654,3519.73724424248,-134.262755757517,3.67440491947226
"211321",2011,"Camden","f60.64",1105,869.197780930755,-235.802219069245,21.3395673365833
"211322",2011,"Campbelltown (NSW)","f60.64",4213,3148.1731760812,-1064.8268239188,25.2747881300451
"211323",2011,"Wollondilly","f60.64",1058,821.525863152403,-236.474136847597,22.351052632098
"211324",2011,"Blue Mountains","f60.64",2808,2305.20210215165,-502.797897848346,17.9059080430323
"211325",2011,"Penrith","f60.64",3437,2495.0943822203,-941.905617779705,27.4048768629533
"211326",2011,"Richmond - Windsor","f60.64",896,615.474928770186,-280.525071229814,31.308601699756
"211327",2011,"St Marys","f60.64",1254,896.629533194376,-357.370466805624,28.4984423289971
"211328",2011,"Auburn","f60.64",1427,1026.83557561902,-400.164424380983,28.0423562985973
"211329",2011,"Carlingford","f60.64",1609,1453.85858987204,-155.141410127964,9.64210131311149
"211330",2011,"Merrylands - Guildford","f60.64",3227,2548.78564768386,-678.214352316139,21.0168686803886
"211331",2011,"Parramatta","f60.64",2855,2428.67629832648,-426.32370167352,14.9325289552897
"211332",2011,"Pennant Hills - Epping","f60.64",1239,1071.22740993366,-167.772590066344,13.5409677212545
"211333",2011,"Ryde - Hunters Hill","f60.64",3251,2602.58353035772,-648.416469642283,19.94513902314
"211334",2011,"Bringelly - Green Valley","f60.64",1705,1310.06007525246,-394.939924747537,23.1636319500022
"211335",2011,"Fairfield","f60.64",4761,3667.81001371275,-1093.18998628725,22.9613523689823
"211336",2011,"Liverpool","f60.64",2351,2054.38454390402,-296.61545609598,12.6165655506584
"211337",2011,"Cronulla - Miranda - Caringbah","f60.64",3058,2697.70949204349,-360.290507956506,11.7819001947844
"211338",2011,"Sutherland - Menai - Heathcote","f60.64",3158,2444.91201577183,-713.087984228167,22.5803668216646
"211339",2011,"Ballarat","f60.64",2757,2001.0127507862,-755.987249213803,27.4206474143563
"211340",2011,"Creswick - Daylesford - Ballan","f60.64",1055,819.111468895367,-235.888531104633,22.3591024743728
"211341",2011,"Maryborough - Pyrenees","f60.64",977,846.547368732747,-130.452631267253,13.3523675810904
"211342",2011,"Bendigo","f60.64",2447,1830.33493866576,-616.665061334242,25.2008607002142
"211343",2011,"Heathcote - Castlemaine - Kyneton","f60.64",1694,1378.91677804341,-315.08322195659,18.599954070637
"211344",2011,"Loddon - Elmore","f60.64",421,294.589987135388,-126.410012864612,30.0261313217606
"211345",2011,"Barwon - West","f60.64",532,387.60593107799,-144.39406892201,27.1417422785733
"211346",2011,"Geelong","f60.64",5108,3941.6892071073,-1166.3107928927,22.8330225703348
"211347",2011,"Surf Coast - Bellarine Peninsula","f60.64",2246,1718.97973522709,-527.020264772914,23.4648381466124
"211348",2011,"Upper Goulburn Valley","f60.64",1810,1622.22212376174,-187.777876238258,10.3744683004562
"211349",2011,"Wangaratta - Benalla","f60.64",1523,1263.5120777897,-259.487922210297,17.0379463040248
"211350",2011,"Wodonga - Alpine","f60.64",2048,1816.21464809717,-231.785351902832,11.3176441358805
"211351",2011,"Baw Baw","f60.64",1456,1009.63764142957,-446.362358570428,30.6567553963206
"211352",2011,"Gippsland - East","f60.64",1761,1540.31509202053,-220.684907979474,12.5317948881018
"211353",2011,"Gippsland - South West","f60.64",2350,1911.27611684377,-438.723883156232,18.6691014109035
"211354",2011,"Latrobe Valley","f60.64",2176,1735.6714664079,-440.3285335921,20.2356862864016
"211355",2011,"Wellington","f60.64",1404,1051.59325174773,-352.406748252266,25.1001957444634
"211356",2011,"Brunswick - Coburg","f60.64",1581,1195.53982468403,-385.460175315965,24.380782752433
"211357",2011,"Darebin - South","f60.64",991,739.696642949522,-251.303357050478,25.3585627699776
"211358",2011,"Essendon","f60.64",1371,1005.36347481526,-365.636525184743,26.6693307939273
"211359",2011,"Melbourne City","f60.64",1637,1097.29162067001,-539.708379329995,32.9693573200974
"211360",2011,"Port Phillip","f60.64",2234,1670.0700437514,-563.929956248602,25.243059814172
"211361",2011,"Stonnington - West","f60.64",1548,1422.37315813441,-125.626841865592,8.11542906108474
"211362",2011,"Yarra","f60.64",1764,1332.32358363135,-431.676416368653,24.4714521750937
"211363",2011,"Boroondara","f60.64",4638,3668.0859665191,-969.914033480895,20.9123336239952
"211364",2011,"Manningham - West","f60.64",3152,3464.22686925346,312.226869253461,9.90567478596005
"211365",2011,"Whitehorse - West","f60.64",2534,2279.1535324029,-254.846467597103,10.0570823834689
"211366",2011,"Bayside","f60.64",3047,2534.02244106801,-512.977558931994,16.8354958625531
"211367",2011,"Glen Eira","f60.64",3674,2695.70320814842,-978.296791851576,26.627566463026
"211368",2011,"Kingston","f60.64",3140,2593.38086448857,-546.619135511429,17.4082527232939
"211369",2011,"Stonnington - East","f60.64",1067,843.596790929304,-223.403209070696,20.9375078791655
"211370",2011,"Banyule","f60.64",3820,3055.70278588249,-764.297214117506,20.0077804742802
"211371",2011,"Darebin - North","f60.64",2030,1881.88568564401,-148.11431435599,7.29627164315221
"211372",2011,"Nillumbik - Kinglake","f60.64",1929,1335.99821547504,-593.001784524961,30.7414092547932
"211373",2011,"Whittlesea - Wallan","f60.64",4168,3148.19101612398,-1019.80898387602,24.4675859855091
"211374",2011,"Keilor","f60.64",2019,1862.01594648018,-156.984053519823,7.77533697473119
"211375",2011,"Macedon Ranges","f60.64",893,709.74160667374,-183.25839332626,20.5216565874871
"211376",2011,"Moreland - North","f60.64",1409,1301.59125703634,-107.408742963663,7.62304776179297
"211377",2011,"Sunbury","f60.64",964,709.055351174017,-254.944648825983,26.4465403346455
"211378",2011,"Tullamarine - Broadmeadows","f60.64",3074,2221.16246068131,-852.837539318692,27.7435764254617
"211379",2011,"Knox","f60.64",4469,3941.1618609065,-527.838139093499,11.8111017922018
"211380",2011,"Manningham - East","f60.64",892,815.452504213544,-76.547495786456,8.58155782359372
"211381",2011,"Maroondah","f60.64",3172,2848.81902632076,-323.18097367924,10.1885552862308
"211382",2011,"Whitehorse - East","f60.64",1816,1701.4602569821,-114.539743017899,6.30725457147023
"211383",2011,"Yarra Ranges","f60.64",4689,3435.1651149641,-1253.8348850359,26.7399207727852
"211384",2011,"Cardinia","f60.64",1910,1416.55161621243,-493.448383787572,25.8349939155797
"211385",2011,"Casey - North","f60.64",2940,2394.16757808407,-545.832421915934,18.5657286365964
"211386",2011,"Casey - South","f60.64",2615,1894.13151575468,-720.868484245319,27.5666724376795
"211387",2011,"Dandenong","f60.64",4837,4112.4413701679,-724.558629832105,14.9795044414328
"211388",2011,"Monash","f60.64",4735,4760.67850194174,25.6785019417412,0.542312607006149
"211389",2011,"Brimbank","f60.64",4639,3394.29765850837,-1244.70234149163,26.8312640976854
"211390",2011,"Hobsons Bay","f60.64",2123,1660.9948991758,-462.005100824204,21.7618982960058
"211391",2011,"Maribyrnong","f60.64",1288,929.929078630516,-358.070921369484,27.8005373734071
"211392",2011,"Melton - Bacchus Marsh","f60.64",2688,1612.35695981,-1075.64304019,40.0164821499256
"211393",2011,"Wyndham","f60.64",3195,2191.92482593961,-1003.07517406039,31.3951541176959
"211394",2011,"Frankston","f60.64",3612,3175.58053851258,-436.41946148742,12.0824878595631
"211395",2011,"Mornington Peninsula","f60.64",5487,4790.76679190516,-696.233208094842,12.6887772570593
"211396",2011,"Grampians","f60.64",1927,1759.47604904885,-167.523950951147,8.69351068765684
"211397",2011,"Mildura","f60.64",1519,1135.60347770109,-383.396522298908,25.2400607175054
"211398",2011,"Murray River - Swan Hill","f60.64",1182,1141.9057790284,-40.0942209715968,3.3920660720471
"211399",2011,"Campaspe","f60.64",1137,1100.24585419796,-36.7541458020414,3.23255460000364
"211400",2011,"Moira","f60.64",996,833.100212639072,-162.899787360928,16.3554003374425
"211401",2011,"Shepparton","f60.64",1673,1342.32280321608,-330.677196783916,19.7655228203178
"211402",2011,"Glenelg - Southern Grampians","f60.64",1171,961.997178963285,-209.002821036715,17.8482340765768
"211403",2011,"Warrnambool - Otway Ranges","f60.64",2609,2235.34533140682,-373.654668593176,14.3217580909611
"211404",2011,"Capalaba","f60.64",2090,1746.31255117431,-343.687448825688,16.4443755418989
"211405",2011,"Cleveland - Stradbroke","f60.64",2586,2250.6958725238,-335.304127476199,12.9661302194973
"211406",2011,"Wynnum - Manly","f60.64",1729,1449.23825842723,-279.761741572766,16.1805518549894
"211407",2011,"Bald Hills - Everton Park","f60.64",1136,1075.68477366301,-60.3152263369886,5.3094389381152
"211408",2011,"Chermside","f60.64",1548,1420.75067707666,-127.249322923344,8.22024049892403
"211409",2011,"Nundah","f60.64",833,694.75759286309,-138.24240713691,16.5957271472882
"211410",2011,"Sandgate","f60.64",1513,1252.53013335415,-260.469866645852,17.2154571477761
"211411",2011,"Carindale","f60.64",1217,932.594199027855,-284.405800972145,23.3694166780727
"211412",2011,"Holland Park - Yeronga","f60.64",1365,1013.99302996215,-351.006970037852,25.7147963397694
"211413",2011,"Mt Gravatt","f60.64",1722,1665.06998177469,-56.9300182253105,3.30604054734672
"211414",2011,"Nathan","f60.64",838,757.223899260596,-80.776100739404,9.63915283286444
"211415",2011,"Rocklea - Acacia Ridge","f60.64",1221,957.553138040959,-263.446861959041,21.576319570765
"211416",2011,"Sunnybank","f60.64",1248,1178.30708338726,-69.6929166127445,5.58436831832889
"211417",2011,"Centenary","f60.64",1014,840.094645529191,-173.905354470809,17.1504294349911
"211418",2011,"Kenmore - Brookfield - Moggill","f60.64",1392,1265.85967846208,-126.14032153792,9.06180470818391
"211419",2011,"Sherwood - Indooroopilly","f60.64",1162,915.045444517463,-246.954555482537,21.2525435010789
"211420",2011,"The Gap - Enoggera","f60.64",1288,1031.57772444067,-256.422275559325,19.9085617670284
"211421",2011,"Brisbane Inner","f60.64",1177,967.270230116352,-209.729769883648,17.819011884762
"211422",2011,"Brisbane Inner - East","f60.64",715,585.686677342428,-129.313322657572,18.0857793926674
"211423",2011,"Brisbane Inner - North","f60.64",1625,1342.13537783313,-282.864622166866,17.4070536718072
"211424",2011,"Brisbane Inner - West","f60.64",1171,912.403437311664,-258.596562688336,22.0833956181329
"211425",2011,"Cairns - North","f60.64",1207,951.985184264933,-255.014815735067,21.1279880476443
"211426",2011,"Cairns - South","f60.64",2279,1854.76293848907,-424.237061510928,18.6150531597599
"211427",2011,"Innisfail - Cassowary Coast","f60.64",995,897.045738291147,-97.9542617088528,9.84464941797515
"211428",2011,"Port Douglas - Daintree","f60.64",320,316.706567319524,-3.29343268047643,1.02919771264888
"211429",2011,"Tablelands (East) - Kuranda","f60.64",1360,1268.45843275205,-91.5415672479457,6.73099759176072
"211430",2011,"Darling Downs (West) - Maranoa","f60.64",1119,996.71587467959,-122.28412532041,10.9279826023601
"211431",2011,"Darling Downs - East","f60.64",1201,1150.73309978364,-50.2669002163614,4.18542050094599
"211432",2011,"Granite Belt","f60.64",1440,1105.59428238469,-334.405717615312,23.2226192788411
"211433",2011,"Central Highlands (Qld)","f60.64",477,408.793136658309,-68.2068633416909,14.2991327760358
"211434",2011,"Gladstone - Biloela","f60.64",1631,1509.30606838177,-121.693931618234,7.46130788585126
"211435",2011,"Rockhampton","f60.64",2944,2577.06997109192,-366.930028908081,12.4636558732364
"211436",2011,"Broadbeach - Burleigh","f60.64",1976,1763.15646760719,-212.843532392809,10.771433825547
"211437",2011,"Coolangatta","f60.64",1616,1383.5938585458,-232.406141454201,14.3815681592946
"211438",2011,"Gold Coast - North","f60.64",2318,2129.62253161281,-188.377468387187,8.12672426174232
"211439",2011,"Gold Coast Hinterland","f60.64",681,633.038167282912,-47.961832717088,7.0428535561069
"211440",2011,"Mudgeeraba - Tallebudgera","f60.64",919,738.958019895357,-180.041980104643,19.591075092997
"211441",2011,"Nerang","f60.64",1763,1472.9257267202,-290.074273279796,16.4534471514348
"211442",2011,"Ormeau - Oxenford","f60.64",2315,1757.27613785075,-557.723862149255,24.0917435053674
"211443",2011,"Robina","f60.64",1386,1290.02454812366,-95.9754518763448,6.92463577751405
"211444",2011,"Southport","f60.64",1489,1243.34498144883,-245.655018551175,16.4979864708647
"211445",2011,"Surfers Paradise","f60.64",1176,1136.5034761973,-39.4965238026966,3.35854794240618
"211446",2011,"Forest Lake - Oxley","f60.64",1391,1297.86974084549,-93.1302591545079,6.69520195215729
"211447",2011,"Ipswich Hinterland","f60.64",1869,1719.71336155358,-149.286638446423,7.98751409558177
"211448",2011,"Ipswich Inner","f60.64",2437,2196.92351998444,-240.076480015556,9.85131226982174
"211449",2011,"Springfield - Redbank","f60.64",1139,905.922230341981,-233.077769658019,20.463368714488
"211450",2011,"Beaudesert","f60.64",403,325.179981648016,-77.8200183519838,19.3101782511126
"211451",2011,"Beenleigh","f60.64",1065,871.381601072155,-193.618398927845,18.1801313547273
"211452",2011,"Browns Plains","f60.64",1636,1383.22103160315,-252.778968396851,15.4510371880716
"211453",2011,"Jimboomba","f60.64",895,687.740649041224,-207.259350958776,23.1574693808688
"211454",2011,"Loganlea - Carbrook","f60.64",1545,1169.7156297273,-375.284370272701,24.2902505030874
"211455",2011,"Springwood - Kingston","f60.64",2419,1983.93412395684,-435.065876043158,17.9853607293575
"211456",2011,"Bowen Basin - North","f60.64",671,593.368471226452,-77.6315287735475,11.5695273880101
"211457",2011,"Mackay","f60.64",2622,2395.05166040391,-226.948339596092,8.65554308146804
"211458",2011,"Whitsunday","f60.64",454,383.977729479393,-70.0222705206074,15.423407603658
"211459",2011,"Bribie - Beachmere","f60.64",1526,1471.11153082886,-54.8884691711355,3.59688526678476
"211460",2011,"Caboolture","f60.64",1519,1274.2150486054,-244.784951394596,16.1148750095191
"211461",2011,"Caboolture Hinterland","f60.64",441,303.265206073655,-137.734793926345,31.2323795751348
"211462",2011,"Narangba - Burpengary","f60.64",1506,1327.86790117447,-178.132098825526,11.8281606125847
"211463",2011,"Redcliffe","f60.64",2091,1663.27797134161,-427.722028658388,20.4553815714198
"211464",2011,"Hills District","f60.64",2287,1833.18735858274,-453.812641417255,19.8431412950265
"211465",2011,"North Lakes","f60.64",1181,839.116562727602,-341.883437272398,28.9486399045214
"211466",2011,"Strathpine","f60.64",1067,944.505647614439,-122.494352385561,11.4802579555352
"211467",2011,"Far North","f60.64",592,466.777994634241,-125.222005365759,21.1523657712431
"211468",2011,"Outback - North","f60.64",599,523.199347592361,-75.8006524076393,12.6545329562002
"211469",2011,"Outback - South","f60.64",508,473.937684505273,-34.0623154947272,6.70518021549747
"211470",2011,"Buderim","f60.64",1360,1333.93908119541,-26.0609188045948,1.91624402974962
"211471",2011,"Caloundra","f60.64",2579,2276.16362605807,-302.836373941927,11.7423952672325
"211472",2011,"Maroochy","f60.64",1699,1529.05115900156,-169.948840998438,10.0028746909028
"211473",2011,"Nambour - Pomona","f60.64",2074,1808.1155048331,-265.884495166898,12.8198888701494
"211474",2011,"Noosa","f60.64",1476,1295.49856519078,-180.501434809221,12.2290944992697
"211475",2011,"Sunshine Coast Hinterland","f60.64",1806,1571.44229642942,-234.557703570583,12.987691227607
"211476",2011,"Toowoomba","f60.64",3911,3259.15886403391,-651.841135966087,16.6668661714673
"211477",2011,"Charters Towers - Ayr - Ingham","f60.64",1321,1144.50884420838,-176.49115579162,13.3604205746874
"211478",2011,"Townsville","f60.64",4032,3321.54291591013,-710.457084089871,17.6204633950861
"211479",2011,"Bundaberg","f60.64",3056,2822.4235113379,-233.576488662102,7.64320970752951
"211480",2011,"Burnett","f60.64",1780,1574.55822591271,-205.44177408729,11.5416727015332
"211481",2011,"Gympie - Cooloola","f60.64",1785,1576.80959378749,-208.190406212513,11.6633280791324
"211482",2011,"Hervey Bay","f60.64",2149,1899.24931098959,-249.750689010413,11.6217165663291
"211483",2011,"Maryborough","f60.64",1713,1283.12685451706,-429.873145482938,25.094754552419
"211484",2011,"Adelaide City","f60.64",538,349.628364532318,-188.371635467682,35.0133151426918
"211485",2011,"Adelaide Hills","f60.64",2305,1920.27266204928,-384.727337950717,16.690990800465
"211486",2011,"Burnside","f60.64",1623,1293.15376160169,-329.846238398306,20.3232432777761
"211487",2011,"Campbelltown (SA)","f60.64",1475,1444.26993110449,-30.7300688955133,2.08339450139073
"211488",2011,"Norwood - Payneham - St Peters","f60.64",1041,868.301796589354,-172.698203410646,16.5896449001581
"211489",2011,"Prospect - Walkerville","f60.64",762,611.89787544567,-150.10212455433,19.698441542563
"211490",2011,"Unley","f60.64",1128,820.735271589085,-307.264728410915,27.2397808874925
"211491",2011,"Gawler - Two Wells","f60.64",818,694.589428342075,-123.410571657925,15.0868669508466
"211492",2011,"Playford","f60.64",1763,1505.67459886638,-257.325401133616,14.5958820835857
"211493",2011,"Port Adelaide - East","f60.64",1656,1409.37239647849,-246.627603521508,14.8929712271442
"211494",2011,"Salisbury","f60.64",3575,3168.73339965998,-406.266600340025,11.3641007088119
"211495",2011,"Tea Tree Gully","f60.64",3101,2858.48282196047,-242.517178039531,7.82061199740507
"211496",2011,"Holdfast Bay","f60.64",1246,909.21526951075,-336.78473048925,27.0292721098916
"211497",2011,"Marion","f60.64",2462,2008.31149212633,-453.688507873665,18.4276404497833
"211498",2011,"Mitcham","f60.64",2103,1713.07344450641,-389.926555493588,18.5414434376409
"211499",2011,"Onkaparinga","f60.64",5380,4288.27573554501,-1091.72426445499,20.2922725735128
"211500",2011,"Charles Sturt","f60.64",3187,2621.81420367265,-565.185796327347,17.734100920218
"211501",2011,"Port Adelaide - West","f60.64",1649,1253.67958899506,-395.320411004945,23.9733420864127
"211502",2011,"West Torrens","f60.64",1464,1428.6588691618,-35.3411308382033,2.41401166927618
"211503",2011,"Barossa","f60.64",1053,804.248583598958,-248.751416401042,23.6231164673354
"211504",2011,"Lower North","f60.64",770,714.594763545851,-55.4052364541486,7.19548525378553
"211505",2011,"Mid North","f60.64",907,851.388000314113,-55.6119996858866,6.13142223659169
"211506",2011,"Yorke Peninsula","f60.64",1057,955.886585264744,-101.113414735256,9.56607518781989
"211507",2011,"Eyre Peninsula and South West","f60.64",1585,1479.61483732122,-105.385162678776,6.6489061626988
"211508",2011,"Outback - North and East","f60.64",685,603.595974881507,-81.4040251184927,11.8837992873712
"211509",2011,"Fleurieu - Kangaroo Island","f60.64",2287,1919.41816498048,-367.581835019517,16.0726644083742
"211510",2011,"Limestone Coast","f60.64",1899,1546.64345943552,-352.356540564477,18.5548467911783
"211511",2011,"Murray and Mallee","f60.64",2333,1876.63759317404,-456.362406825964,19.5611833187297
"211512",2011,"Augusta - Margaret River - Busselton","f60.64",1293,1007.25696657911,-285.743033420894,22.099229189551
"211513",2011,"Bunbury","f60.64",2705,2084.87989318128,-620.120106818717,22.9249577382151
"211514",2011,"Manjimup","f60.64",823,745.11970782919,-77.8802921708102,9.46297596243137
"211515",2011,"Mandurah","f60.64",3123,2720.27075467101,-402.729245328988,12.8955890275052
"211516",2011,"Cottesloe - Claremont","f60.64",2113,1745.7823235593,-367.2176764407,17.378971909167
"211517",2011,"Perth City","f60.64",2221,1523.01244983501,-697.987550164989,31.4267244558752
"211518",2011,"Bayswater - Bassendean","f60.64",2260,1702.03509374812,-557.964906251879,24.6887126660124
"211519",2011,"Mundaring","f60.64",1416,1153.00566849827,-262.994331501731,18.5730460100093
"211520",2011,"Swan","f60.64",2454,1949.28472723528,-504.715272764721,20.5670445299397
"211521",2011,"Joondalup","f60.64",4921,3669.88491950669,-1251.11508049331,25.4240008228675
"211522",2011,"Stirling","f60.64",5163,4314.80315575375,-848.196844246248,16.4283719590596
"211523",2011,"Wanneroo","f60.64",3289,2635.80507680296,-653.194923197043,19.8599855031026
"211524",2011,"Armadale","f60.64",1782,1357.39765117497,-424.602348825035,23.8272923021905
"211525",2011,"Belmont - Victoria Park","f60.64",1469,1165.89866028175,-303.101339718253,20.6331749297654
"211526",2011,"Canning","f60.64",2367,1812.02473159798,-554.975268402016,23.446356924462
"211527",2011,"Gosnells","f60.64",2769,2192.76943221339,-576.230567786608,20.8100602306467
"211528",2011,"Kalamunda","f60.64",1810,1520.35755430257,-289.642445697428,16.0023450661562
"211529",2011,"Serpentine - Jarrahdale","f60.64",469,346.155209112337,-122.844790887663,26.192919165813
"211530",2011,"South Perth","f60.64",1246,909.614160661645,-336.385839338355,26.9972583738647
"211531",2011,"Cockburn","f60.64",2151,1689.86651381504,-461.133486184959,21.4380979165485
"211532",2011,"Fremantle","f60.64",1180,831.987299811859,-348.012700188141,29.4926017108594
"211533",2011,"Kwinana","f60.64",635,543.444374808946,-91.5556251910537,14.4182086915045
"211534",2011,"Melville","f60.64",3245,2446.3827347448,-798.617265255195,24.6107015486963
"211535",2011,"Rockingham","f60.64",2497,2244.9797999369,-252.020200063104,10.0929195059313
"211536",2011,"Esperance","f60.64",402,374.91738263963,-27.08261736037,6.73696949262936
"211537",2011,"Gascoyne","f60.64",308,192.390652295619,-115.609347704381,37.5355025014223
"211538",2011,"Goldfields","f60.64",650,490.71886894662,-159.28113105338,24.5047893928276
"211539",2011,"Kimberley","f60.64",550,497.071631076923,-52.9283689230772,9.62333980419586
"211540",2011,"Mid West","f60.64",1453,1300.1806032066,-152.819396793403,10.5175083822025
"211541",2011,"Pilbara","f60.64",512,468.848566118586,-43.151433881414,8.42801442996367
