"No.","Code","Area name","Sex","Age group","2001","2006","2011","2016"
77,12405,"St Marys","Males","20–24",1931,2132.53281420413,2316.4818110461,2481.30601849214
77,12405,"St Marys","Males","25–29",1934,1744.99771774957,1824.44437916647,1930.05946272534
77,12405,"St Marys","Males","30–34",1996,1877.49202209635,1697.59980064727,1765.18805908134
77,12405,"St Marys","Males","35–39",2174,2134.91546781278,2008.8427542375,1868.81334161499
77,12405,"St Marys","Males","40–44",2220,2429.6944407776,2361.73944092306,2265.4816527541
77,12405,"St Marys","Males","45–49",1997,2258.45867810415,2393.75677682689,2346.36261306786
77,12405,"St Marys","Males","50–54",1791,1794.32554205197,1996.48734115143,2103.42995059219
77,12405,"St Marys","Males","55–59",1154,1390.71269534394,1394.50313005725,1556.43596657317
77,12405,"St Marys","Males","60–64",767,672.351611128003,849.678197452014,862.367036438217
77,12405,"St Marys","Males","65–69",509,338.644452070028,329.801379139891,447.2843532078
77,12405,"St Marys","Males","70–74",438,170.795429158363,133.499871164402,147.076236659529
77,12405,"St Marys","Males","75–79",313,119.479884930711,52.7921535589622,49.3192945397611
77,12405,"St Marys","Males","80–84",129,47.8001700448434,22.8116407951337,11.9953193100546
77,12405,"St Marys","Males","85+",70,31.2707962941755,15.694598818994,9.39562993891582
78,12501,"Auburn","Females","0–4",2151,2050.28068817383,2078.00312816782,2135.05910107746
78,12501,"Auburn","Females","5–9",1958,1943.81918518057,1842.27230932298,1847.83284308388
78,12501,"Auburn","Females","10–14",1840,1911.84335986596,1902.6345670646,1802.43413328495
78,12501,"Auburn","Females","15–19",2100,2123.03321553332,2202.18226902947,2198.59283182812
78,12501,"Auburn","Females","20–24",2277,2565.92268871117,2634.61251824315,2728.18063027676
78,12501,"Auburn","Females","25–29",2312,2448.0026844959,2660.71062439852,2747.35758149342
78,12501,"Auburn","Females","30–34",2339,2489.01958623191,2516.81270936824,2686.97841824839
78,12501,"Auburn","Females","35–39",2339,2392.39439755376,2492.25432747255,2478.67731543194
78,12501,"Auburn","Females","40–44",2102,2279.49774850819,2337.76490273132,2412.41221695833
78,12501,"Auburn","Females","45–49",1811,2112.59329156683,2265.41397566435,2324.90347439618
78,12501,"Auburn","Females","50–54",1542,1765.55714781568,2034.09675169279,2167.58007637555
78,12501,"Auburn","Females","55–59",1061,1473.21128271383,1668.35805660008,1908.72729612463
78,12501,"Auburn","Females","60–64",912,1031.18643394125,1414.6921211718,1588.47409532505
78,12501,"Auburn","Females","65–69",830,889.065886276676,1019.50629770579,1384.26153815562
78,12501,"Auburn","Females","70–74",885,782.708956191361,853.70769053129,990.470122259053
78,12501,"Auburn","Females","75–79",791,790.335503959774,715.678144492007,791.474914331821
78,12501,"Auburn","Females","80–84",539,670.813113880888,681.887109336182,629.400065269457
78,12501,"Auburn","Females","85+",422,538.54472782613,682.098126849986,774.197512094236
78,12501,"Auburn","Males","0–4",2265,2165.29098471695,2195.20675862516,2256.08331750655
78,12501,"Auburn","Males","5–9",2086,2069.11656312441,1967.94398990368,1974.80485534238
78,12501,"Auburn","Males","10–14",2070,2056.22089844061,2043.50710459174,1942.93217845147
78,12501,"Auburn","Males","15–19",2245,2324.45619192269,2338.10044044221,2329.41551736527
78,12501,"Auburn","Males","20–24",2619,2695.67488372099,2794.26118792629,2848.90808275096
78,12501,"Auburn","Males","25–29",2677,2631.15658065071,2744.22172092754,2847.18039435154
78,12501,"Auburn","Males","30–34",2737,2730.97042705497,2666.62844870441,2789.41706081205
78,12501,"Auburn","Males","35–39",2763,2750.47771288083,2755.58993120339,2686.46577981509
78,12501,"Auburn","Males","40–44",2436,2623.67320799739,2635.64481105385,2642.98999471197
78,12501,"Auburn","Males","45–49",2069,2384.70227225451,2540.68296312273,2562.85024352221
78,12501,"Auburn","Males","50–54",1770,1984.66330302301,2262.32064025053,2395.99435700849
78,12501,"Auburn","Males","55–59",1297,1694.09753475279,1878.24580794477,2126.99580039994
78,12501,"Auburn","Males","60–64",1045,1235.09498271049,1606.19300468065,1769.0025136502
78,12501,"Auburn","Males","65–69",842,973.947416396956,1165.88979792613,1515.77785460279
78,12501,"Auburn","Males","70–74",726,741.090254090461,872.480864946187,1059.323060021
78,12501,"Auburn","Males","75–79",571,617.855178800899,642.413281504126,767.823426626572
78,12501,"Auburn","Males","80–84",370,433.421788659275,481.976634050289,509.567529986647
78,12501,"Auburn","Males","85+",211,283.891864524635,357.287091559313,423.420633377884
79,12502,"Carlingford","Females","0–4",1743,1397.33649343931,1240.07020780142,1187.08939424976
79,12502,"Carlingford","Females","5–9",1774,1610.96634828314,1342.27823445458,1222.16427825321
79,12502,"Carlingford","Females","10–14",1895,1901.09188523767,1751.19255451271,1507.59459846476
79,12502,"Carlingford","Females","15–19",1938,2068.41553453036,2060.12948942902,1926.42610319481
79,12502,"Carlingford","Females","20–24",1683,1785.18161578765,1841.98711478601,1838.33093698324
79,12502,"Carlingford","Females","25–29",1765,1464.07159815925,1504.41329687403,1523.72342604791
79,12502,"Carlingford","Females","30–34",2036,1657.4019979812,1462.55725554309,1488.03501427901
79,12502,"Carlingford","Females","35–39",2414,2044.3444772892,1804.16848078481,1644.26134071985
79,12502,"Carlingford","Females","40–44",2298,2394.73822670433,2129.88249291178,1948.94723886899
79,12502,"Carlingford","Females","45–49",2077,2287.83464147015,2349.66531175838,2146.49464577718
79,12502,"Carlingford","Females","50–54",1866,2102.10458430942,2283.16686361583,2330.14339196534
79,12502,"Carlingford","Females","55–59",1598,1989.56866702669,2185.64694270661,2353.45802781662
79,12502,"Carlingford","Females","60–64",1448,1739.54944398743,2134.33831437727,2309.07507925826
79,12502,"Carlingford","Females","65–69",1191,1519.28946114273,1802.04558616308,2204.46300563345
79,12502,"Carlingford","Females","70–74",1080,1178.12172638041,1470.45088492553,1743.57041231184
79,12502,"Carlingford","Females","75–79",937,1006.95142240992,1087.42024786755,1348.2586388036
79,12502,"Carlingford","Females","80–84",652,771.826891712488,836.508483400289,906.128825190679
79,12502,"Carlingford","Females","85+",521,642.912513311077,782.010212609753,899.709245716829
79,12502,"Carlingford","Males","0–4",1827,1480.23498470524,1314.31954190684,1258.60220879115
79,12502,"Carlingford","Males","5–9",1927,1708.71730410465,1436.27035438481,1308.91012707317
79,12502,"Carlingford","Males","10–14",2034,2046.15584861007,1851.54423994707,1603.65331930579
79,12502,"Carlingford","Males","15–19",2002,2180.02330777686,2178.37120511694,2005.38806211091
79,12502,"Carlingford","Males","20–24",1801,1822.98917069613,1913.29660124851,1914.93608102274
79,12502,"Carlingford","Males","25–29",1891,1495.37373750151,1506.50259400421,1540.74069525774
79,12502,"Carlingford","Males","30–34",2041,1701.80864948821,1471.3937885768,1484.2224137161
79,12502,"Carlingford","Males","35–39",2277,2046.41064446546,1827.41282806554,1651.4795493663
79,12502,"Carlingford","Males","40–44",2346,2302.02859442534,2128.50839175466,1962.3236870579
79,12502,"Carlingford","Males","45–49",1939,2292.30249732123,2247.22698839022,2111.65210643407
79,12502,"Carlingford","Males","50–54",1844,1970.15773818407,2254.85492942373,2216.51355268643
79,12502,"Carlingford","Males","55–59",1569,1955.44086746676,2053.55114144976,2302.98427259668
79,12502,"Carlingford","Males","60–64",1376,1698.62201970121,2076.37144653337,2163.6241948883
79,12502,"Carlingford","Males","65–69",1161,1467.35183349133,1779.40286621719,2160.31084910787
79,12502,"Carlingford","Males","70–74",1031,1123.29422632281,1400.34116692614,1700.16845352355
79,12502,"Carlingford","Males","75–79",657,890.986803450331,974.139723483825,1220.12313852673
79,12502,"Carlingford","Males","80–84",390,482.678099413089,660.303559727505,731.215839841359
79,12502,"Carlingford","Males","85+",193,279.543258386075,371.107975047773,505.695767778977
80,12503,"Merrylands - Guildford","Females","0–4",4414,3864.2886685429,3639.68038399798,3545.5641414902
80,12503,"Merrylands - Guildford","Females","5–9",4374,4229.13438015815,3746.42044526823,3540.88823607656
80,12503,"Merrylands - Guildford","Females","10–14",4116,4169.97347458989,4025.47472743293,3593.45188251519
80,12503,"Merrylands - Guildford","Females","15–19",4268,4060.51112035588,4093.33916113571,3954.47843026459
80,12503,"Merrylands - Guildford","Females","20–24",4675,4651.8242672358,4547.37132442382,4564.25020735686
80,12503,"Merrylands - Guildford","Females","25–29",4852,4546.00594279199,4587.80184611889,4551.9313052093
80,12503,"Merrylands - Guildford","Females","30–34",4639,4580.51297643889,4274.33786130099,4329.95739807138
80,12503,"Merrylands - Guildford","Females","35–39",4447,4272.69780012208,4191.2015327036,3916.86220729346
80,12503,"Merrylands - Guildford","Females","40–44",4268,3990.62574806313,3873.88228697491,3793.67593829297
80,12503,"Merrylands - Guildford","Females","45–49",3873,3866.82104807323,3675.43190889365,3590.15227943737
80,12503,"Merrylands - Guildford","Females","50–54",3793,3729.20248132703,3768.01963698242,3623.94239924882
80,12503,"Merrylands - Guildford","Females","55–59",2823,3668.06798767564,3635.90428227937,3703.21805711927
80,12503,"Merrylands - Guildford","Females","60–64",2406,2787.74253944638,3587.49390992998,3581.82992899425
80,12503,"Merrylands - Guildford","Females","65–69",2207,2499.87862447244,2888.36738308823,3676.92372206305
80,12503,"Merrylands - Guildford","Females","70–74",2303,2412.81338060482,2711.34567649549,3119.12630698073
80,12503,"Merrylands - Guildford","Females","75–79",2070,2504.09466859796,2596.81407098177,2904.61799602263
80,12503,"Merrylands - Guildford","Females","80–84",1246,1947.40325659727,2324.96631016949,2415.90487508698
80,12503,"Merrylands - Guildford","Females","85+",890,1297.78224330084,1924.25009669656,2495.99028141967
80,12503,"Merrylands - Guildford","Males","0–4",4676,4095.62229822498,3859.14000088833,3760.52056837254
80,12503,"Merrylands - Guildford","Males","5–9",4623,4493.05488509873,3986.87873228044,3770.26123782626
80,12503,"Merrylands - Guildford","Males","10–14",4377,4427.11434371842,4286.75092897904,3834.18805326182
80,12503,"Merrylands - Guildford","Males","15–19",4323,4236.2462898955,4270.32228649341,4130.34379805507
80,12503,"Merrylands - Guildford","Males","20–24",4632,4584.22156464133,4530.81766667911,4554.83172187709
80,12503,"Merrylands - Guildford","Males","25–29",4929,4442.7878200071,4457.91714728954,4443.39899777099
80,12503,"Merrylands - Guildford","Males","30–34",4925,4627.61347120214,4243.41837221139,4282.62132298417
80,12503,"Merrylands - Guildford","Males","35–39",4853,4558.81375054624,4338.10814480602,4019.71832234909
80,12503,"Merrylands - Guildford","Males","40–44",4494,4265.18387646311,4068.89243502631,3897.07914215259
80,12503,"Merrylands - Guildford","Males","45–49",3934,4000.97046481693,3841.68323012351,3697.43099075742
80,12503,"Merrylands - Guildford","Males","50–54",3941,3754.92959747811,3845.50826121376,3724.93366021365
80,12503,"Merrylands - Guildford","Males","55–59",3161,3813.59168841412,3676.63694684104,3784.4618438345
80,12503,"Merrylands - Guildford","Males","60–64",2625,3074.15821457153,3710.00105168486,3616.60945331195
80,12503,"Merrylands - Guildford","Males","65–69",2052,2602.17498124037,3054.64031921348,3690.47858082322
80,12503,"Merrylands - Guildford","Males","70–74",1945,2129.6589128987,2646.33827064368,3111.40261692503
80,12503,"Merrylands - Guildford","Males","75–79",1482,1944.55117718887,2117.96038242005,2605.52039785852
80,12503,"Merrylands - Guildford","Males","80–84",785,1274.05302787383,1653.50286284498,1810.60110414756
80,12503,"Merrylands - Guildford","Males","85+",398,644.508512897863,1020.32193678339,1410.89390391707
81,12504,"Parramatta","Females","0–4",3446,3357.71445805631,3300.08232139052,3286.99829017308
81,12504,"Parramatta","Females","5–9",3012,2940.09212001672,2807.52151917065,2740.37394868142
81,12504,"Parramatta","Females","10–14",2957,2822.2269652658,2759.74032637887,2612.57174685584
81,12504,"Parramatta","Females","15–19",3048,3009.47138458824,2930.61274724964,2872.6266775137
81,12504,"Parramatta","Females","20–24",4299,4268.28324968727,4297.14551775708,4286.67761838213
81,12504,"Parramatta","Females","25–29",5157,5038.62306466551,5140.80424465227,5207.00630985799
81,12504,"Parramatta","Females","30–34",4791,5086.35916743951,4903.95045173766,5035.24085355689
81,12504,"Parramatta","Females","35–39",4277,4616.85115989119,4773.73336710103,4581.25896344075
81,12504,"Parramatta","Females","40–44",3797,4054.91446094137,4293.33664519634,4386.48791551777
81,12504,"Parramatta","Females","45–49",3370,3626.33789444025,3830.27452062923,4013.0809087618
81,12504,"Parramatta","Females","50–54",3390,3405.09180415124,3659.41989704921,3831.79950918607
81,12504,"Parramatta","Females","55–59",2783,3390.30393615514,3433.59788729738,3684.38644310855
81,12504,"Parramatta","Females","60–64",2102,2648.69845519244,3256.83896366598,3319.99716361736
81,12504,"Parramatta","Females","65–69",1700,1903.59144374958,2395.32771910073,2984.82894445696
81,12504,"Parramatta","Females","70–74",1651,1473.52547448951,1669.61032807379,2106.67128059069
81,12504,"Parramatta","Females","75–79",1590,1455.00087818306,1326.01467266722,1513.75637844095
81,12504,"Parramatta","Females","80–84",1192,1478.01172578637,1391.01023112641,1295.62790862832
81,12504,"Parramatta","Females","85+",1233,1465.60657286607,1776.65399422114,1920.86107206466
81,12504,"Parramatta","Males","0–4",3748,3561.50319109112,3501.39286605285,3488.51309241742
81,12504,"Parramatta","Males","5–9",3303,3216.17198811463,3023.24652717991,2952.65737286198
81,12504,"Parramatta","Males","10–14",3124,3080.40433445646,3003.75225977371,2813.48518180921
81,12504,"Parramatta","Males","15–19",3239,3132.58356937905,3116.55690684584,3044.60980486905
81,12504,"Parramatta","Males","20–24",4356,4292.5629680156,4262.58420971611,4285.94419541131
81,12504,"Parramatta","Males","25–29",5310,5009.04701385925,5074.54494237286,5112.51308644323
81,12504,"Parramatta","Males","30–34",4987,5166.99210753901,4897.42645795875,5007.2421981992
81,12504,"Parramatta","Males","35–39",4818,4872.69866403847,4943.77241673222,4699.32744318783
81,12504,"Parramatta","Males","40–44",4066,4431.66261662522,4472.2376771147,4496.44440086818
81,12504,"Parramatta","Males","45–49",3383,3811.69834195022,4081.73646187274,4113.66507114428
81,12504,"Parramatta","Males","50–54",3227,3362.42334394588,3740.85484510593,3957.68935009738
81,12504,"Parramatta","Males","55–59",2764,3237.53363423344,3365.14645282002,3710.82352760598
81,12504,"Parramatta","Males","60–64",2201,2634.11548833476,3121.27244573524,3245.8408615111
81,12504,"Parramatta","Males","65–69",1641,1934.42887205214,2343.77087084913,2822.75024087804
81,12504,"Parramatta","Males","70–74",1350,1332.21482406619,1599.37773082823,1971.59550534714
81,12504,"Parramatta","Males","75–79",1037,1068.14884987667,1076.15493906873,1313.75798481599
81,12504,"Parramatta","Males","80–84",652,892.235118457194,945.176683747859,967.752118965287
81,12504,"Parramatta","Males","85+",467,620.885318513372,833.12147969488,982.029083609278
82,12601,"Pennant Hills - Epping","Females","0–4",1052,862.89976391358,776.056941118616,755.512183245065
82,12601,"Pennant Hills - Epping","Females","5–9",1350,1033.75836357563,882.291629490164,814.480701239387
