"Area","Sex","Period-Cohort","ERP(t-5)","Deaths","Net mig","ERP(t)","Prelim mig (model rates x pop-at-risk)","Scaled mig (adjusted for pop size)","Prelim in (consistent with total net mig)","Prelim out (consistent with total net mig)","scaling factor a (unsmoothed)","scaling factor b (smoothed)","In-mig (consistent with cohort net mig)","Out-mig (consistent with cohort net mig)","Adjusted net mig"
"Gold Coast - North","Males","80+ - 85+",633,341.65938917859,17.6593891785903,309,63.5497102689982,26.2928969109164,31.2884884154454,22.0949129529317,1.16865954789908,0.9818876991526,52.6119839584995,22.5024847261049,17.6593891785903
"Gold Coast Hinterland","Females","Birth - 0-4",439.302331869272,2.60929220233628,-2.69303966693561,434,299.908788576758,122.758469701444,137.423413437479,109.658474538593,0.861817990662833,0.861817990662833,118.433970038716,127.240874206227,-8.80690416751097
"Gold Coast Hinterland","Females","0-4 - 5-9",458,0.423852345386715,27.4238523453867,485,538.264640392251,220.32213148045,246.64220267246,196.810769179483,0.952023318875181,0.952023318875181,234.80912836292,206.728937492851,28.0801908700696
"Gold Coast Hinterland","Females","5-9 - 10-14",477,0.268900552105641,85.2689005521056,562,452.866854815759,185.367165595617,207.511454788691,165.585972668076,1.04070950414373,1.04070950414373,215.959143217282,159.108734962804,56.8504082544783
"Gold Coast Hinterland","Females","10-14 - 15-19",501,0.454663309636848,-104.545336690363,396,417.329608902263,170.821083280233,191.227671773277,152.592154798749,0.662218932793605,0.662218932793605,126.634584722305,230.425539413425,-103.79095469112
"Gold Coast Hinterland","Females","15-19 - 20-24",376,0.541151737558024,-138.458848262442,237,548.845707968073,224.653167158263,251.490631526388,200.679624556682,0.632921224976345,0.632921224976345,159.173758575756,317.068880987808,-157.895122412052
"Gold Coast Hinterland","Females","20-24 - 25-29",316,0.63294480647922,37.6329448064792,353,754.48917922309,308.827018665445,345.720040091265,275.87098344837,0.920662299631477,0.920662299631477,318.29140713911,299.644053589243,18.6473535498677
"Gold Coast Hinterland","Females","25-29 - 30-34",406,1.00801187618038,77.0080118761804,482,881.4708803143,360.803085722425,403.905259973828,322.300498575479,0.980990512189541,0.980990512189541,396.227227857775,328.54598955918,67.6812382985955
"Gold Coast Hinterland","Females","30-34 - 35-39",523,1.7111957776761,94.7111957776761,616,855.346128082688,350.10971918088,391.934444967326,312.748259406323,0.994142597344394,0.994142597344394,389.638727108551,314.590945244427,75.0477818641237
"Gold Coast Hinterland","Females","35-39 - 40-44",532,2.47263148806781,94.4726314880678,624,634.700179887661,259.795063599143,290.830641020782,232.071403596225,1.086866202307,1.086866202307,316.093994320769,213.523433798591,102.570560522178
"Gold Coast Hinterland","Females","40-44 - 45-49",441,3.51502412465409,135.515024124654,573,425.517748532279,174.172647252241,194.979619500449,155.586061397477,1.22282898414228,1.22282898414228,238.426730042183,127.234522091908,111.192207950275
"Gold Coast Hinterland","Females","45-49 - 50-54",406,5.3668592984068,167.366859298407,568,344.483132613758,141.003611125592,157.848151699971,125.956611695067,1.44574103514268,1.44429087728288,227.978645496232,87.2100029683958,141.085023700382
"Gold Coast Hinterland","Females","50-54 - 55-59",347,7.20530808793347,155.205308087933,495,276.082127065092,113.005756154279,126.50562349444,100.946507919956,1.66430261256368,1.60107934177966,202.545540395903,63.0490352887511,149.889701418846
"Gold Coast Hinterland","Females","55-59 - 60-64",306,9.30567673868448,95.3056767386845,392,219.364842658941,89.7902742994064,100.516779149511,80.2084331290659,1.69319437763261,1.55689275723564,156.493845438528,51.518277515454,122.823373103298
"Gold Coast Hinterland","Females","60-64 - 65-69",257,11.9877144772549,60.9877144772549,306,162.886210602737,66.6724774687339,74.6372894544078,59.5576190442203,1.31318128151063,1.34516073047866,100.399150803438,44.2754666373791,52.6585996712878
"Gold Coast Hinterland","Females","65-69 - 70-74",216,15.1267203289829,12.1267203289829,213,104.30999429657,42.6960988211788,47.7966502412444,38.1398454775981,1.02910653229274,0.993726946621635,47.4968193029741,38.3806090870956,12.1267203289829
"Gold Coast Hinterland","Females","70-74 - 75-79",175,18.9941680716327,-16.0058319283673,140,57.2557870842419,23.4359014197891,26.2355956206075,20.9349725960349,0.638893026061537,0.678209495256352,17.793230063602,30.8680027962774,-16.0058319283673
"Gold Coast Hinterland","Females","75-79 - 80-84",123,21.7283919229364,-20.2716080770636,81,24.4440830776814,10.0054361398054,11.200703223222,8.93772027993485,0.366628927414779,0.426107205468089,5.48593805125447,20.9752854803677,-20.2716080770636
"Gold Coast Hinterland","Females","80+ - 85+",162,71.177495620184,-19.822504379816,71,16.3105151639374,6.67620942710288,7.47376120382807,5.96376725171627,0.272799662927952,0.319714295171365,2.0867206257877,18.6534269558379,-19.822504379816
"Gold Coast Hinterland","Males","Birth - 0-4",464.34256478582,3.42179611773407,-14.9207686680863,446,311.381333583055,127.454404339564,142.680332726382,113.853289203532,0.862957039459884,0.862957039459884,123.12699751871,131.933901686221,-8.80690416751097
"Gold Coast Hinterland","Males","0-4 - 5-9",503,0.736529394752547,28.7365293947525,531,588.156821185802,240.743966376817,269.503666056134,215.053317066086,0.946900368745468,0.946900368745468,255.193120766809,227.112929896739,28.0801908700696
"Gold Coast Hinterland","Males","5-9 - 10-14",530,0.431915956851019,28.431915956851,558,462.943834422374,189.491868314704,212.128901784002,169.270513614214,1.03728066796234,1.03728066796234,220.037208936626,163.186800682148,56.8504082544783
"Gold Coast Hinterland","Males","10-14 - 15-19",541,0.963427308123358,-103.036572691877,437,396.53729696468,162.310387721341,181.700273482352,144.989665988647,0.652224346990451,0.652224346990451,118.509342220013,222.300296911133,-103.79095469112
"Gold Coast Hinterland","Males","15-19 - 20-24",431,1.66860343833784,-177.331396561662,252,501.73997047425,205.371877415666,229.905964836188,183.455910173047,0.613624377179928,0.613624377179928,141.075904482556,298.971026894608,-157.895122412052
"Gold Coast Hinterland","Males","20-24 - 25-29",316,1.66176229325614,-0.338237706743859,314,645.596930793091,264.255314571502,295.823721456699,236.055685241945,0.925359946513486,0.925359946513486,273.743423064591,255.096069514723,18.6473535498677
"Gold Coast Hinterland","Males","25-29 - 30-34",387,2.35446472101054,58.3544647210105,443,822.250480735111,336.563030397775,376.76944480174,300.647186212618,0.987608399665311,0.987608399665311,372.100668423434,304.419430124839,67.6812382985955
"Gold Coast Hinterland","Males","30-34 - 35-39",507,3.38436795057139,55.3843679505714,559,847.600861686773,346.939431792155,388.385429444438,309.916284718613,0.995111111686229,0.995111111686229,386.486656457189,311.438874593065,75.0477818641237
"Gold Coast Hinterland","Males","35-39 - 40-44",529,4.66848955628821,110.668489556288,635,693.474076237557,283.852356513245,317.76186066177,253.561456778743,1.06914479376046,1.06914479376046,339.733438982168,237.16287845999,102.570560522178
"Gold Coast Hinterland","Males","40-44 - 45-49",476,5.86939177589495,86.869391775895,557,466.173237370549,190.813725422823,213.608670278314,170.451310624692,1.19070165520485,1.19070165520485,254.344197266496,143.151989316221,111.192207950275
"Gold Coast Hinterland","Males","45-49 - 50-54",438,8.80318810235675,114.803188102357,544,362.665715655434,148.446094155209,166.17972690507,132.604880753748,1.41351343775479,1.39756035186698,232.246197606609,94.8831158358227,141.085023700382
"Gold Coast Hinterland","Males","50-54 - 55-59",384,13.574094749759,144.574094749759,515,301.177649750186,123.277839129239,138.004827654976,110.122420198004,1.58846596264131,1.54482204055901,213.192899464954,71.2848582598909,149.889701418846
"Gold Coast Hinterland","Males","55-59 - 60-64",299,18.3410694679106,150.341069467911,431,234.37034788886,95.9323179116108,107.392562146186,85.695037309632,1.63248672128092,1.49836963921393,160.91375459724,57.1921874729048,122.823373103298
"Gold Coast Hinterland","Males","60-64 - 65-69",287,24.3294848653207,44.3294848653207,307,177.376583501593,72.6036674512228,81.2770298741292,64.8558705396988,1.27415623371958,1.43090541200727,116.299741918768,45.3250578238564,52.6585996712878
"Gold Coast Hinterland","Males","65-69 - 70-74",249,33.0291279299826,48.0291279299826,264,129.34432291583,52.9431338810298,59.2678142184676,47.2933827931054,1.38607328102133,1.19173970039714,70.6318071599102,39.684322656487,48.0291279299826
"Gold Coast Hinterland","Males","70-74 - 75-79",193,36.2872426510536,1.28724265105364,158,65.4963821366065,26.808936411055,30.0115793329424,23.948058964797,0.914989586450525,0.940284946632887,28.2194362714444,25.468937953919,1.28724265105364
"Gold Coast Hinterland","Males","75-79 - 80-84",113,30.6870917668557,-10.3129082331443,72,22.1660735208477,9.07300275401081,10.156879697313,8.10479019418385,0.519791972426804,0.610342539985419,5.48593805125447,13.2790845520574,-10.3129082331443
"Gold Coast Hinterland","Males","80+ - 85+",89,45.6996635207032,-6.30033647929684,37,8.50027971750931,3.47932894900345,3.89497573411235,3.10803731826902,0.396246061078929,0.458019016752867,2.0867206257877,6.78582592553361,-6.30033647929684
"Mudgeeraba - Tallebudgera","Females","Birth - 0-4",752.629492548657,5.23662098671635,123.60712843806,871,601.8906793787,231.27403561075,328.488437225997,162.829717841434,0.903339839251509,0.903339839251509,296.736692079711,180.253001989098,116.483690090613
"Mudgeeraba - Tallebudgera","Females","0-4 - 5-9",638,0.746573431269707,385.74657343127,1023,948.099223426861,364.303254849685,517.435545870479,256.489648910389,1.21561744871993,1.21561744871993,629.003678148074,210.995366330484,418.00831181759
"Mudgeeraba - Tallebudgera","Females","5-9 - 10-14",728,0.455759261076068,305.455759261076,1033,767.563552772426,294.933160654101,418.90622427002,207.649264235683,1.14815017088823,1.14815017088823,480.967252981769,180.855492165316,300.111760816452
"Mudgeeraba - Tallebudgera","Females","10-14 - 15-19",821,0.885503681087596,105.885503681088,926,812.792448999168,312.312179328017,443.590390262282,219.885054991709,0.800314905640496,0.800314905640496,355.012001325789,274.748169054447,80.2638322713422
"Mudgeeraba - Tallebudgera","Females","15-19 - 20-24",605,1.09995932299722,37.0999593229972,641,1115.59829058437,428.664087389143,608.849998182945,301.803236208524,0.745462095423786,0.745462095423786,453.874595444227,404.853899428586,49.0206960156412
"Mudgeeraba - Tallebudgera","Females","20-24 - 25-29",461,1.23466812026216,384.234668120262,844,1471.76140341724,565.518309032136,803.22992188069,398.156180613589,0.959886480735905,0.959886480735905,771.009542935832,414.795070671627,356.214472264205
"Mudgeeraba - Tallebudgera","Females","25-29 - 30-34",572,1.70499306083663,359.704993060837,930,1490.95637638748,572.893899009454,813.705788827321,403.349004061103,0.946681900181637,0.946681900181637,770.320542355846,426.066035469479,344.254506886367
"Mudgeeraba - Tallebudgera","Females","30-34 - 35-39",724,2.71778152925027,363.71778152925,1085,1358.4909093078,521.994584233216,741.411307855575,367.513070116117,0.967854620148087,0.967854620148087,717.578359738054,379.719290961163,337.859068776891
"Mudgeeraba - Tallebudgera","Females","35-39 - 40-44",813,4.15171082901351,319.151710829013,1128,1065.70332972487,409.492152434894,581.619276259974,288.305133186148,1.02924446857476,1.02924446857476,598.628422907032,280.113366638129,318.515056268903
"Mudgeeraba - Tallebudgera","Females","40-44 - 45-49",730,5.70931433264822,192.709314332648,917,691.151609302429,265.572183419151,377.203568362854,186.977511671283,1.01479662593855,1.01479662593855,382.784908466603,184.251215358895,198.533693107708
"Mudgeeraba - Tallebudgera","Females","45-49 - 50-54",679,8.3092647043095,158.309264704309,829,533.347601623765,204.936637892732,291.08030105479,144.286732556564,1.02733342954748,1.08552989327926,315.976368139702,132.918248912234,158.588711779011
"Mudgeeraba - Tallebudgera","Females","50-54 - 55-59",439,8.48891404184086,122.488914041841,553,325.26540385816,124.981903146413,177.517160271266,87.9941752686303,1.21445962435177,1.18169186543971,209.770584268512,74.4645688458621,143.13200944972
"Mudgeeraba - Tallebudgera","Females","55-59 - 60-64",318,9.78562568222695,107.785625682227,416,230.678788698658,88.6373825346631,125.895478027716,62.4056217560617,1.30328254241988,1.26486139188584,159.240329570269,49.337913352718,116.193961446378
"Mudgeeraba - Tallebudgera","Females","60-64 - 65-69",242,11.5831557293546,71.5831557293546,302,157.389162642787,60.4761430154855,85.8968610814923,42.5785509270197,1.27684200888586,1.22598539452508,105.308297121459,34.7300637651673,76.3299552572765
"Mudgeeraba - Tallebudgera","Females","65-69 - 70-74",188,13.9631264575227,33.9631264575227,208,96.2861485814488,36.9975593887491,52.5492212417695,26.0483289452821,1.0978316322695,1.4022255414618,73.6858602091363,18.5764188249823,33.9631264575227
"Mudgeeraba - Tallebudgera","Females","70-74 - 75-79",134,17.8484880927089,45.8484880927089,162,53.8022634188432,20.6733000064278,29.363175133266,14.5551470920996,1.83200298323005,1.62820815592152,47.8093612357358,8.93936505548442,45.8484880927089
"Mudgeeraba - Tallebudgera","Females","75-79 - 80-84",105,22.4739739987235,23.4739739987235,106,25.2828506342685,9.71483210865953,13.7983929275032,6.8397793420802,1.95478985226503,3.67157561495932,39.5721891106479,1.86290030748992,23.4739739987235
"Mudgeeraba - Tallebudgera","Females","80+ - 85+",113,66.9007362266965,59.9007362266965,106,15.3304842098811,5.89067595255995,8.366779836531,4.14736181135791,7.2279340093829,4.59136193082396,26.9309410667016,0.903296641354873,59.9007362266965
"Mudgeeraba - Tallebudgera","Males","Birth - 0-4",795.52937362393,6.88962536709684,109.360251743167,898,626.951653716555,240.903612658589,342.165738732145,169.609472903394,0.894554422593347,0.894554422593347,306.08587484276,189.602184752147,116.483690090613
"Mudgeeraba - Tallebudgera","Males","0-4 - 5-9",667,1.27005020391082,450.270050203911,1116,1014.20078546836,389.702510125232,553.511198073007,274.3721300068,1.17651711716929,1.17651711716929,651.215399077775,233.207087260184,418.00831181759
"Mudgeeraba - Tallebudgera","Males","5-9 - 10-14",820,0.767762371828925,294.767762371829,1114,822.916705673595,316.202383610746,449.115814341768,222.62397405813,1.11342527998659,1.11342527998659,500.056901329888,199.945140513435,300.111760816452
"Mudgeeraba - Tallebudgera","Males","10-14 - 15-19",807,1.64216086159677,54.6421608615968,860,675.897417218937,259.710822404602,368.878425790744,182.850789198329,0.821205918805226,0.821205918805226,302.925146578914,222.661314307572,80.2638322713422
"Mudgeeraba - Tallebudgera","Males","15-19 - 20-24",573,2.94143270828516,60.9414327082852,631,884.472803002924,339.855062632953,482.710729342471,239.276768831262,0.756660428941671,0.756660428941671,365.248107519021,316.22741150338,49.0206960156412
"Mudgeeraba - Tallebudgera","Males","20-24 - 25-29",443,3.19427640814792,328.194276408148,768,1240.98076696894,476.84179191559,677.278859326979,335.723005946501,1.01453953191729,1.01453953191729,687.126176919071,330.911704654866,356.214472264205
"Mudgeeraba - Tallebudgera","Males","25-29 - 30-34",508,3.80402071189775,328.804020711898,833,1328.47939116359,510.46278094432,725.032192790783,359.394042527157,0.980410861254957,0.980410861254957,710.829436571582,366.574929685215,344.254506886367
"Mudgeeraba - Tallebudgera","Males","30-34 - 35-39",634,5.00035602453091,312.000356024531,941,1252.31834630081,481.198210474598,683.466467549285,338.790165659822,0.993345964143078,0.993345964143078,678.918657167208,341.059588390318,337.859068776891
